4,7,15,13,8,11,12,42,32,13,10,14,10,42,63,28,23,21,45,21,16,29,61,36,36,34,18,4,59,55,17,4,28,29,47,40,40,18,13,43,16,16,20,30,40,41,29,12,42,74,23,46,27,22,10,33,19,44,58,2,69,47,13,52,16,28,16,15,23,44,7,43,43,29,13,10,14,32,0,56,78,23,2,72,64,10,43,23,27,44,52,56,53,41,14,22,5,24,25,55,18,31,3,82,29,33,20,21,27,0,36,11,47,0,35,0,8,0,25,13,10,81,25,36,2,55,53,59,16,90,22,72,36,0,17,54,67,1,44,85,13,30,14,32,54,26,7,78,22,20,23,6,1,106,57,10,12,42,0,9,51,47,7,0,23,34,89,33,45,10,66,12,34,100,24,68,5,32,26,64,11,5,9,18,29,6,17,0,54,58,37,28,15,23,105,21,4,0,39,19,20,2,14,54,33,51,79,61,0,56,15,48,43,25,42,49,47,5,96,5,26,54,5,92,26,44,88,5,6,69,2,43,83,0,22,24,76,53,2,0,6,23,38,0,16,36,108,6,32,21,54,25,22,61,81,7,34,56,8,10,58,64,24,37,91,41,13,50,97,59,97,88,77,3,13,48,0,62,3,21,36,40,39,72,103,35,0,19,0,68,13,55,28,26,44,0,10,30,0,26,36,20,108,38,27,28,37,20,8,24,28,27,88,114,79,3,0,0,54,1,11,47,6,31,0,0,93,19,3,28,36,36,0,85,0,5,26,1,1,0,26,30,22,47,68,20,11,23,120,59,0,18,51,126,43,62,63,57,21,37,0,122,0,86,29,29,21,18,59,0,66,11,42,101,35,39,0,9,37,0,0,18,0,86,33,26,11,16,43,46,61,0,0,49,66,14,55,101,0,84,47,0,31,93,14,29,15,0,84,30,40,60,77,48,71,0,26,13,8,46,134,36,45,28,16,0,80,69,83,0,36,28,15,23,43,34,26,20,67,37,34,14,88,27,10,25,17,59,0,7,38,28,27,86,167,21,0,22,12,26,109,89,103,34,27,33,12,33,45,54,0,18,15,49,79,42,95,71,13,22,0,69,21,25,134,0,0,39,115,0,95,0,41,0,67,47,12,0,35,17,66,14,31,13,54,32,17,2,43,18,43,0,69,56,0,6,56,0,57,49,13,109,57,81,25,35,77,67,37,37,16,1,38,0,41,46,0,0,0,77,7,36,25,0,45,0,68,60,80,17,9,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,53,30,31,30,32,20,27,28,39,42,26,47,27,25,42,27,31,57,30,16,1,36,50,28,6,45,39,19,16,44,70,33,16,54,22,25,41,66,51,54,41,50,27,61,67,74,46,5,26,48,48,28,33,41,15,36,50,48,24,21,0,55,60,9,40,60,34,78,55,63,50,22,13,21,10,96,75,25,39,25,39,15,56,49,42,20,43,29,27,34,18,40,28,26,21,36,8,13,67,79,110,19,50,75,70,4,42,38,95,34,13,26,29,25,28,44,35,8,70,22,59,26,9,37,11,44,41,0,25,40,31,21,59,19,0,53,51,0,12,74,76,32,57,35,54,34,45,10,85,84,34,20,17,80,42,47,25,16,82,77,72,80,16,49,79,41,0,55,47,23,25,20,30,16,52,35,29,30,57,102,73,44,18,51,63,66,33,93,5,19,125,36,8,95,6,14,46,13,13,8,74,18,30,30,25,1,36,22,34,69,60,82,69,56,59,25,13,16,111,63,56,13,27,50,14,61,64,73,18,8,21,33,68,33,19,40,53,37,29,97,21,130,2,29,49,70,0,1,0,35,5,29,60,57,8,55,23,15,78,21,16,8,37,0,7,17,52,30,92,34,35,75,85,14,89,18,21,8,24,49,92,15,10,19,14,27,128,28,38,36,26,50,35,27,67,6,72,73,4,2,0,38,0,0,59,119,53,2,24,104,27,7,15,70,105,22,7,14,34,53,104,71,35,65,11,48,84,72,28,29,55,48,87,47,0,31,59,37,50,129,83,33,0,8,61,0,21,86,54,51,68,0,12,52,41,63,2,11,47,0,76,7,88,69,56,43,41,102,35,67,97,12,0,19,2,90,41,39,68,62,18,53,21,68,45,139,12,81,51,43,53,0,28,41,52,38,36,31,37,59,73,47,25,38,10,133,74,55,78,96,17,40,34,45,59,2,66,38,29,69,50,23,37,35,20,1,44,41,84,15,68,28,67,80,69,34,23,0,38,13,64,55,67,79,82,21,14,22,109,109,62,75,0,130,32,132,48,26,0,9,55,31,106,0,56,44,89,45,49,0,85,6,0,28,0,31,22,63,80,47,29,11,44,31,8,58,54,123,8,33,21,26,3,74,56,59,43,75,25,11,5,1,48,4,54,76,25,51,43,2,25,64,166,2,58,52,13,0,33,5,77,30,139,146,7,2,0,1,58,26,37,25,74,101,0,143,15,31,39,43,85,68,16,0,0,38,32,115,78,0,0,56,42,0,0,6,0,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,23,38,45,35,37,31,55,33,44,25,37,50,29,26,20,50,27,47,45,40,33,59,30,34,39,74,42,21,49,51,49,31,32,21,32,27,13,38,27,46,30,62,19,41,29,22,32,57,37,37,51,18,30,53,37,51,41,20,93,35,51,60,12,63,76,54,42,32,43,57,13,38,69,70,54,96,17,53,50,30,54,66,68,9,22,36,60,61,34,26,33,11,57,55,42,29,53,64,9,51,6,34,16,35,53,17,101,7,107,26,71,17,55,85,61,58,89,54,73,80,8,42,30,30,4,75,48,50,40,59,13,53,105,62,30,0,74,24,27,88,62,14,56,33,28,38,40,18,36,32,27,64,16,16,39,24,54,48,81,24,26,58,26,75,19,1,37,73,54,18,63,5,33,85,17,51,2,70,39,43,12,8,101,63,47,27,12,48,28,95,88,25,52,32,39,5,121,66,122,97,131,72,80,62,12,53,53,13,47,73,54,10,28,37,22,58,60,60,105,27,22,85,13,33,0,26,66,57,15,97,32,39,78,73,96,60,9,92,25,108,13,56,12,32,29,0,0,46,76,60,49,64,16,10,79,16,45,149,125,23,48,87,58,11,72,81,71,4,42,0,26,50,56,35,70,74,57,0,15,83,21,27,30,52,93,61,43,0,79,92,37,8,32,45,36,37,15,44,82,12,93,1,49,28,124,28,26,47,50,21,20,61,56,70,109,70,43,15,42,87,41,44,53,44,9,42,75,69,32,63,63,19,0,7,35,20,78,122,32,37,0,18,0,5,3,65,105,22,39,50,72,32,0,32,15,42,32,0,36,114,24,13,56,27,72,42,49,59,38,59,37,3,30,47,60,97,20,82,79,19,63,29,0,37,37,47,0,92,4,31,151,91,41,78,58,21,33,50,27,3,2,0,27,78,68,93,23,13,45,29,13,32,0,21,99,80,84,63,53,31,41,33,45,58,75,46,96,0,31,35,104,55,53,40,1,22,89,61,73,15,4,31,75,0,14,44,74,164,67,24,0,68,0,0,23,83,0,22,32,16,70,22,68,43,9,24,69,0,14,114,58,26,46,94,81,30,63,73,33,27,41,136,95,0,73,121,44,12,25,85,133,19,123,14,48,25,20,0,0,49,27,108,54,36,67,113,62,79,72,23,139,76,26,16,34,26,79,10,110,62,23,19,7,25,0,86,44,130,73,5,33,88,51,45,22,159,50,59,0,120,33,0,0,5,41,25,24,0,0,0,19,51,9,9,0,0,47,63,12,28,28,11,6,11,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,30,35,41,43,52,58,34,55,56,67,32,60,28,52,86,55,80,29,28,39,58,30,45,34,56,62,77,41,37,74,65,43,49,73,32,48,77,49,38,45,57,38,48,63,38,48,41,15,48,89,37,92,94,74,57,68,53,46,36,42,52,83,48,30,43,83,59,64,18,38,57,44,58,67,75,52,35,46,41,9,53,70,15,31,77,55,70,42,69,82,40,80,18,65,76,101,68,58,95,39,42,12,43,41,26,61,53,95,31,22,64,80,89,41,87,53,68,45,77,9,64,54,82,113,64,25,27,52,44,78,48,57,45,29,41,102,27,37,68,74,11,69,52,43,97,43,37,93,127,18,59,63,32,67,47,85,34,99,66,46,27,18,72,71,95,12,77,50,38,48,54,112,29,19,66,55,130,40,48,44,40,76,19,39,67,73,92,64,3,65,47,10,77,13,34,159,37,25,23,40,26,7,37,36,86,10,54,117,50,38,15,47,34,25,44,10,71,26,67,41,41,21,49,63,86,69,34,63,25,65,88,29,83,7,12,16,83,38,109,49,56,61,33,121,91,20,100,98,74,38,54,89,52,11,20,126,12,8,21,26,42,46,98,21,43,59,39,36,60,0,12,24,48,43,49,19,54,153,132,45,57,9,67,4,25,95,64,36,7,47,57,130,82,40,107,52,110,63,6,132,71,66,35,103,30,47,20,83,110,80,7,20,18,23,7,2,105,89,123,36,47,44,11,90,78,50,32,12,63,43,29,102,49,84,83,134,66,0,105,85,36,74,101,99,118,28,43,18,12,50,29,8,51,66,42,24,38,119,85,18,52,99,40,48,7,52,59,7,37,23,73,32,22,78,48,70,59,0,39,74,42,130,52,75,56,54,10,23,44,40,0,26,87,8,76,43,15,113,29,100,99,67,16,66,34,48,22,0,34,30,2,45,84,38,11,6,73,40,53,0,26,57,87,57,56,45,0,31,89,24,26,43,64,30,54,77,37,13,80,76,126,10,23,86,65,37,8,0,84,14,51,21,36,0,0,67,39,80,99,52,20,4,50,20,134,77,42,51,56,0,107,34,83,0,42,48,21,72,59,65,23,0,27,14,81,68,33,0,34,6,0,119,26,119,14,87,101,107,94,24,144,44,104,43,68,0,31,37,33,59,59,0,49,18,134,32,52,136,21,79,39,30,64,0,0,15,43,11,65,108,122,12,93,32,8,0,0,107,69,3,54,64,82,95,98,71,23,25,8,54,110,30,13,18,49,58,14,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
