21,26,10,18,14,21,21,14,20,18,15,22,18,16,14,16,16,15,16,15,20,21,16,16,9,14,10,12,13,11,13,19,17,16,10,17,16,15,12,10,25,11,13,13,16,17,17,15,12,20,16,20,20,18,16,23,25,14,18,10,22,20,19,20,18,16,13,14,16,15,21,14,18,15,15,15,17,15,22,16,15,12,21,18,15,18,20,21,19,13,14,13,17,19,14,14,17,21,14,20,14,25,16,18,28,13,24,9,19,21,13,15,13,20,16,8,16,13,15,29,11,16,14,17,18,16,12,21,20,15,19,9,12,21,16,24,14,21,9,13,18,16,17,13,18,12,26,14,14,17,14,15,17,16,17,16,11,18,16,12,18,21,22,18,14,14,12,22,16,17,21,17,17,13,12,16,14,11,18,24,18,15,14,20,21,15,24,13,17,15,19,21,11,16,16,20,16,21,14,10,21,16,18,16,15,8,20,17,17,13,21,15,12,20,21,20,21,21,19,10,19,12,19,18,13,19,14,13,16,17,21,23,19,16,14,13,12,18,15,17,22,19,15,13,19,18,19,16,28,14,13,17,19,17,21,14,26,11,17,17,18,15,16,16,17,12,17,20,15,15,15,21,22,22,25,23,17,10,16,16,21,20,11,20,16,5,22,20,16,12,13,15,21,11,12,17,19,17,22,20,16,19,15,13,19,15,14,13,18,15,24,20,18,17,10,12,12,12,21,18,16,18,26,15,18,14,21,16,14,17,23,15,17,16,19,14,15,22,15,26,17,14,22,17,15,16,26,15,19,18,22,16,18,14,20,14,16,11,21,18,21,21,14,19,14,27,17,11,17,16,25,19,12,13,19,12,17,19,19,16,17,15,22,17,22,18,15,20,18,18,19,19,19,21,11,16,16,14,14,20,7,17,15,16,16,14,20,15,18,14,13,21,18,12,18,15,15,20,16,16,15,13,17,24,26,17,9,21,10,17,21,15,17,15,15,15,16,15,19,19,28,18,19,21,18,23,13,10,13,16,15,22,16,11,16,18,8,13,17,9,24,17,15,22,20,20,15,12,13,15,16,21,22,23,15,15,17,20,17,13,18,20,11,13,13,13,14,13,22,14,16,13,18,16,18,20,26,13,22,13,15,15,16,10,17,17,16,14,14,21,14,16,13,17,25,16,17,17,22,16,15,14,16,17,12,13,19,17,14,12,9,12,23,12,20,20,15,14,22,13,20,11,13,19,18,15,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,21,14,20,21,22,11,21,18,10,26,17,14,26,22,17,10,17,26,17,19,17,20,12,13,16,26,23,22,15,17,27,18,16,23,16,22,21,11,14,23,20,18,16,28,14,21,18,21,24,26,17,16,31,23,17,21,23,13,21,20,12,22,15,21,21,22,19,27,17,18,15,18,19,9,14,18,20,21,23,21,12,9,16,13,21,23,17,22,22,14,20,24,16,19,18,23,17,10,22,22,16,15,20,13,22,13,19,18,21,21,11,18,29,30,27,17,23,19,28,20,15,16,19,22,20,21,18,15,23,22,24,18,16,16,25,20,18,16,16,14,19,17,25,13,17,15,24,19,25,22,22,26,21,16,25,26,19,10,18,16,10,8,17,14,20,24,23,16,22,15,28,15,26,16,20,15,17,17,24,10,15,23,18,22,26,16,18,13,25,18,26,21,13,18,18,21,23,16,24,10,18,25,25,20,19,16,22,23,21,13,28,23,20,13,13,22,23,22,12,24,9,20,17,18,20,18,23,15,24,20,22,15,21,15,26,20,11,29,21,20,21,11,19,12,18,16,20,12,14,13,21,16,15,23,23,22,22,21,24,11,13,18,16,29,26,19,20,23,31,18,15,16,25,32,17,14,19,13,23,15,23,15,26,22,18,17,17,20,21,18,20,21,22,21,23,22,22,17,24,25,28,11,15,16,20,24,15,30,19,18,21,19,18,16,18,30,23,17,17,21,22,19,13,16,15,18,18,12,16,18,16,7,19,26,14,22,15,17,19,25,24,12,27,23,19,17,14,14,18,17,19,16,25,18,13,29,17,16,16,17,22,16,15,18,29,13,16,21,20,25,20,14,14,22,12,19,20,19,18,20,20,13,14,23,14,12,20,11,20,17,24,16,16,18,17,22,32,22,23,15,24,15,21,18,18,26,18,19,18,19,23,22,16,13,21,22,19,20,17,17,23,15,21,18,23,17,17,16,16,15,20,12,21,20,10,21,18,18,17,17,28,19,14,19,21,16,20,20,14,19,22,12,15,15,24,23,22,16,22,20,20,17,25,26,19,18,24,17,19,28,17,19,26,11,26,7,21,23,27,19,16,23,17,18,24,22,18,29,13,14,22,22,32,22,25,24,16,25,22,16,18,21,15,15,26,19,12,15,19,14,20,13,13,13,21,12,19,20,37,14,14,11,14,22,21,20,14,16,24,18,15,14,24,26,25,33,18,20,27,20,23,17,18,21,19,15,14,19,15,20,8,26,14,11,27,13,14,21,15,15,13,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,10,11,9,12,14,12,15,9,18,10,14,16,19,14,8,11,16,16,13,12,18,11,13,8,14,17,18,14,16,13,12,8,11,16,21,12,14,12,11,17,12,18,15,9,15,8,14,13,11,13,9,11,15,12,20,14,9,16,12,11,11,14,15,9,17,19,15,9,15,11,13,15,8,11,11,11,12,16,16,13,16,4,15,19,15,12,15,10,17,11,12,19,12,14,14,13,11,16,13,12,15,15,16,9,22,9,19,12,14,17,12,14,14,15,10,11,15,14,15,18,11,15,15,15,12,14,10,16,16,11,10,12,12,17,12,14,18,12,14,10,10,9,10,13,10,13,11,17,9,8,18,14,12,8,16,15,14,11,15,8,13,14,11,16,9,12,18,13,14,15,14,13,13,12,16,20,15,10,13,10,19,11,18,12,8,12,11,13,17,18,10,12,14,13,11,8,19,14,10,15,12,16,12,14,12,13,13,13,12,10,14,17,14,7,9,16,13,13,14,15,11,13,12,14,13,12,10,11,14,15,13,13,8,15,12,16,19,16,18,18,13,17,20,11,15,10,9,15,15,17,6,11,17,16,13,10,15,12,7,15,12,19,13,17,7,17,12,10,10,13,6,17,14,14,13,16,17,17,15,17,17,11,13,19,14,12,15,13,13,15,16,11,16,16,14,9,9,12,12,14,13,15,12,13,15,9,11,10,12,12,12,10,9,19,11,13,18,12,10,15,11,11,15,13,16,12,15,18,19,16,15,17,12,16,9,16,13,7,11,11,9,15,15,9,16,13,10,11,16,11,13,11,13,8,14,15,11,13,10,21,18,7,13,10,8,24,4,13,10,19,12,10,12,17,11,16,13,16,13,12,12,9,14,11,7,16,12,14,10,13,15,10,9,10,15,13,9,15,13,13,10,8,12,14,12,12,14,18,4,15,8,11,19,10,15,16,18,15,13,16,19,10,15,12,7,23,13,16,15,15,6,13,9,13,18,13,15,12,16,6,14,8,16,11,15,15,11,16,13,9,18,6,17,15,13,14,11,14,5,12,21,12,15,8,9,11,14,14,14,19,12,13,12,10,12,8,15,8,8,19,12,17,13,14,8,15,10,15,10,11,14,12,16,17,11,12,11,12,10,21,12,15,14,10,14,9,18,13,14,18,14,18,15,12,11,19,10,5,19,19,10,15,11,11,14,9,11,15,13,14,13,9,18,16,18,15,16,15,9,17,20,11,16,16,11,14,13,17,13,14,12,13,17,10,11,19,14,9,10,12,6,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,13,18,20,14,19,15,21,20,17,13,18,19,19,17,10,21,14,17,19,14,17,20,14,16,18,14,18,18,16,20,19,16,18,12,13,13,13,17,17,15,19,18,19,18,19,15,15,21,18,17,12,20,20,15,14,9,17,18,13,16,15,13,12,19,16,25,12,15,17,15,14,17,17,15,17,14,17,21,24,14,17,14,11,16,18,18,12,21,14,16,15,21,16,12,15,19,17,14,19,14,22,24,13,15,14,16,12,11,14,22,26,18,14,22,13,17,10,10,21,16,15,23,16,17,20,20,19,14,17,17,20,12,14,16,15,10,13,20,16,18,13,20,15,19,20,16,10,17,23,11,16,18,24,17,6,14,16,16,19,16,14,14,17,13,17,12,12,14,17,17,16,26,14,16,19,14,19,15,23,21,17,16,16,13,10,23,20,16,17,19,16,18,15,14,18,16,7,18,19,20,20,16,13,14,20,12,15,19,20,14,19,22,19,18,8,20,13,20,15,11,14,19,17,16,18,12,18,19,20,16,18,15,18,7,14,15,24,19,15,15,20,9,14,23,16,16,11,12,15,12,17,17,16,13,20,18,16,15,9,12,20,17,16,15,18,17,20,13,22,17,10,12,21,17,18,16,21,11,13,13,15,21,13,13,14,14,15,16,14,22,19,13,20,16,21,22,18,27,20,9,14,14,5,16,15,16,15,18,13,10,17,14,16,13,15,12,19,13,15,18,18,24,17,20,18,18,18,16,25,21,14,16,16,17,18,13,15,14,16,19,11,11,12,14,19,16,18,10,19,15,17,22,26,13,12,19,21,14,16,16,16,20,21,21,15,20,15,16,19,14,14,13,8,17,16,17,17,16,18,14,24,13,20,17,14,16,17,9,12,17,17,10,17,13,14,24,20,22,16,15,14,16,20,13,12,24,15,23,22,10,21,20,9,15,19,10,13,16,21,15,14,20,19,17,19,12,12,24,12,14,18,15,14,15,19,14,16,16,12,13,14,20,17,18,14,15,19,12,15,17,14,14,15,14,16,11,21,21,16,16,20,10,18,15,8,12,16,19,8,10,15,15,16,18,21,13,13,21,10,14,22,23,18,16,9,17,14,17,20,22,11,21,16,16,16,18,12,20,19,12,13,16,16,17,19,16,13,15,13,17,20,18,15,16,16,14,15,23,26,17,15,16,17,13,12,14,18,23,18,21,22,14,17,23,16,17,13,12,22,12,24,18,15,15,23,16,15,21,16,12,13,20,11,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,14,14,14,14,14,13,10,15,12,18,15,8,24,15,20,6,16,8,12,16,11,6,14,11,8,12,17,15,10,14,7,17,17,17,12,11,20,12,9,15,8,13,12,16,20,12,15,18,19,14,11,17,12,11,10,12,19,8,9,16,17,17,10,8,13,12,15,7,12,14,9,20,17,12,10,13,13,19,21,12,10,12,11,17,8,13,13,11,17,12,15,14,11,16,16,15,15,15,7,10,6,8,11,16,6,13,11,14,11,14,11,14,14,16,11,14,13,19,15,8,15,13,10,15,21,14,17,10,7,16,14,10,12,12,15,12,10,11,16,12,16,13,14,13,14,20,12,8,10,12,16,9,19,18,12,16,19,19,10,11,16,14,23,11,7,12,11,20,13,17,11,15,13,8,12,11,21,12,14,15,11,12,15,11,14,10,10,13,9,15,12,7,10,14,19,15,14,13,13,13,14,7,23,12,16,14,14,10,11,22,16,13,12,12,17,11,11,8,18,9,13,13,11,13,16,14,18,14,15,14,18,12,11,15,19,8,19,10,8,12,16,15,11,16,13,15,13,17,10,9,16,9,13,15,22,9,11,10,16,19,13,9,17,18,4,20,11,17,15,12,16,9,16,8,18,5,13,16,8,10,23,11,11,16,18,10,20,14,8,15,22,10,14,11,9,13,15,14,17,9,15,14,17,12,15,8,7,10,12,10,15,11,9,8,8,18,17,11,18,13,15,12,16,11,15,14,11,9,11,19,11,13,11,7,12,12,12,12,13,11,17,13,11,12,17,11,19,16,17,8,13,9,12,9,11,17,10,12,17,14,7,14,11,8,13,11,8,15,13,17,7,14,21,14,17,14,16,13,16,12,13,12,16,5,10,15,7,17,15,11,12,16,10,16,15,12,21,13,12,18,6,16,15,17,9,15,13,15,12,16,15,20,6,8,18,15,18,15,14,17,19,12,17,20,11,15,16,6,16,19,14,21,15,15,17,12,9,15,7,15,9,10,11,13,14,11,14,16,18,14,17,11,12,17,21,9,10,17,19,12,22,10,13,11,11,13,6,16,13,13,13,11,9,12,14,16,10,10,14,11,14,16,14,7,14,8,11,9,15,9,10,10,16,8,17,13,12,13,13,19,15,9,13,10,19,14,19,19,12,20,14,13,13,17,13,18,16,14,10,19,14,8,10,13,16,14,8,17,20,17,14,11,12,18,16,18,13,16,19,11,15,17,18,10,14,13,17,15,17,13,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,11,17,15,14,14,7,13,21,18,18,11,17,11,13,12,5,11,14,19,22,17,16,11,12,16,17,15,12,9,15,14,15,12,16,14,15,11,14,13,13,16,18,17,8,14,17,11,18,18,14,12,16,15,16,11,7,9,16,11,12,11,14,18,8,21,16,12,11,8,12,15,17,15,15,17,9,13,5,14,15,16,14,13,9,14,15,16,11,19,10,12,9,7,21,18,11,19,14,14,13,11,9,16,15,14,19,11,19,16,13,11,11,18,16,12,14,11,13,14,17,11,11,13,20,16,14,13,11,15,18,17,22,17,14,10,13,12,19,9,8,15,6,11,11,9,11,10,13,16,12,14,10,13,12,12,13,13,17,13,19,12,11,13,12,11,12,16,15,14,22,13,16,17,16,13,10,13,20,11,14,13,14,8,12,13,10,11,16,12,24,12,16,16,8,8,15,13,11,9,14,24,17,19,17,16,15,12,13,12,16,9,15,10,10,15,8,13,6,18,11,10,12,22,15,15,11,14,16,12,12,21,9,12,9,9,11,12,15,15,16,14,10,14,9,9,13,8,14,14,12,12,15,14,12,17,17,11,12,11,16,6,14,18,10,17,9,7,12,9,13,12,14,13,14,12,10,16,13,13,16,20,18,20,15,12,12,14,12,17,15,12,14,13,14,10,6,13,9,15,16,13,12,11,18,15,12,12,16,12,16,12,14,10,19,13,10,8,11,17,16,15,23,13,17,13,14,9,13,14,18,9,9,12,10,9,16,15,16,13,14,11,10,13,11,16,18,16,12,12,12,9,13,14,16,18,18,16,12,12,14,13,15,7,8,18,14,16,12,12,14,16,11,17,19,10,16,12,12,9,20,13,12,15,12,12,14,7,13,16,14,14,19,18,11,13,11,15,13,7,6,9,13,16,12,13,22,14,11,17,11,13,10,7,12,14,15,13,9,17,6,13,13,11,14,9,11,11,13,15,25,13,14,8,10,9,19,12,11,14,13,14,8,8,16,14,15,15,13,18,13,15,14,7,17,13,13,13,17,14,17,10,14,20,15,12,13,11,15,19,7,11,19,17,12,14,9,13,16,14,16,16,15,14,12,14,19,13,9,20,18,12,13,16,17,17,9,13,11,14,20,14,8,10,15,22,15,14,19,19,16,15,14,16,17,15,17,12,16,19,18,15,19,10,14,6,13,11,9,15,17,12,16,11,13,15,10,17,8,13,10,10,15,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,18,14,10,12,13,14,11,12,23,9,12,16,13,12,12,10,11,17,13,15,9,17,8,13,11,12,11,11,14,11,10,15,13,12,9,11,12,13,12,12,10,12,19,13,15,12,17,11,11,13,12,9,13,15,15,16,10,21,17,16,18,16,14,14,10,15,12,16,12,15,16,19,12,14,15,14,15,15,14,14,13,12,14,16,8,10,11,11,13,10,15,13,21,10,17,14,16,18,12,13,13,16,11,17,12,10,15,13,13,15,13,14,11,18,13,11,9,14,13,17,9,21,13,13,11,6,16,9,15,13,15,7,13,13,12,14,16,12,13,16,11,10,7,13,15,14,12,15,12,15,15,11,13,14,12,12,14,13,17,16,16,14,19,21,19,12,11,14,12,11,9,14,13,11,15,10,15,14,17,12,15,13,15,15,12,11,12,20,13,9,9,17,16,15,14,14,10,8,11,18,12,9,15,17,15,18,22,7,16,12,14,12,14,12,14,18,16,15,16,14,13,9,12,18,17,11,16,22,19,9,12,15,14,9,12,8,12,13,16,11,13,13,16,12,15,19,8,12,14,13,11,6,16,13,14,11,4,10,15,20,11,13,16,14,12,18,9,15,9,8,12,13,15,16,13,15,15,14,11,13,17,8,7,12,15,12,11,10,12,12,15,7,16,14,6,15,8,10,15,7,10,13,15,15,9,11,16,13,14,10,9,13,13,17,16,10,21,12,9,11,13,13,9,13,8,14,13,15,10,19,12,13,10,12,14,14,12,14,12,10,14,24,14,13,11,17,12,13,9,18,10,6,12,12,16,13,14,14,14,17,13,13,13,11,14,14,14,12,20,16,15,12,13,21,18,11,10,9,16,13,14,12,11,15,17,12,15,20,10,16,10,10,13,17,22,14,14,11,9,15,16,14,16,13,14,18,14,14,11,10,8,11,21,12,16,11,20,17,10,12,11,18,18,8,13,11,8,12,11,15,13,14,11,17,9,17,18,14,12,16,20,11,12,13,8,16,18,11,18,15,16,12,16,15,12,17,14,12,13,17,21,12,17,19,14,14,11,10,14,17,15,8,19,9,9,14,13,15,14,20,15,14,9,16,7,11,14,16,14,10,16,13,15,16,17,19,14,20,11,15,17,12,15,15,21,15,13,14,21,9,10,12,15,15,12,11,18,18,14,14,18,10,13,13,16,8,15,13,16,20,11,11,12,14,12,16,12,11,16,15,13,14,19,9,11,9,13,15,11,7,17,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,27,11,22,16,28,14,17,21,21,22,29,26,20,24,15,19,20,20,24,28,17,28,20,21,14,22,23,21,13,16,22,26,18,22,23,15,18,27,21,27,37,21,38,29,31,20,27,16,26,25,24,22,23,20,20,21,22,16,18,13,16,22,17,20,18,19,25,25,24,32,26,29,16,27,21,19,15,21,21,29,26,28,21,21,25,27,22,26,18,25,28,28,17,16,22,24,27,18,22,23,13,15,29,23,18,17,22,21,12,26,18,19,16,28,28,28,23,31,26,21,19,32,28,22,18,33,24,19,19,20,31,26,22,23,18,19,14,18,16,23,20,22,22,33,20,19,17,27,25,30,15,19,17,18,21,22,13,17,28,19,11,15,21,29,18,29,23,25,19,18,23,19,14,28,27,29,19,15,22,12,24,16,19,18,24,12,25,24,29,27,20,28,16,30,27,23,34,19,18,22,23,22,19,25,22,28,25,18,31,26,14,22,27,26,20,22,31,23,14,22,18,19,15,16,23,17,15,23,29,21,26,23,13,19,32,19,17,28,28,23,31,22,31,16,24,23,24,23,28,19,26,22,31,27,27,32,20,32,22,29,24,25,24,21,23,19,26,22,20,24,26,22,23,16,18,24,25,19,14,25,20,30,13,18,22,15,23,17,21,20,25,20,26,19,21,16,22,23,21,35,22,21,26,22,23,16,15,18,25,19,18,31,27,23,18,20,26,16,20,35,19,14,21,18,20,28,20,27,22,24,21,22,23,23,31,27,22,17,15,17,21,24,27,26,21,26,32,25,15,25,34,18,33,22,21,24,25,23,25,24,18,24,18,20,26,21,30,25,26,21,24,26,17,19,20,18,19,29,24,23,15,17,20,21,23,16,15,24,17,18,22,21,22,20,22,17,21,18,18,26,12,18,26,21,32,16,18,22,12,25,15,21,16,33,25,19,27,16,17,20,25,21,19,32,23,21,17,17,18,25,27,17,27,17,22,25,32,23,23,13,23,17,29,19,16,19,27,17,25,17,21,15,13,29,17,23,23,25,19,20,31,24,16,22,15,24,29,21,35,27,22,22,14,22,25,25,35,29,26,16,19,22,22,27,26,15,23,22,17,16,27,28,21,13,18,15,21,33,17,18,14,18,27,19,19,19,22,27,18,33,23,19,19,28,23,16,27,18,20,29,15,32,25,24,13,28,17,27,26,22,29,15,19,17,25,26,23,14,24,22,18,20,18,23,18,17,31,20,13,18,27,27,25,22,22,13,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,14,9,9,10,14,8,5,8,10,8,7,9,10,10,12,16,7,11,11,13,12,11,10,8,15,15,10,7,9,12,7,10,11,8,10,9,8,12,11,10,15,10,7,11,13,7,10,6,4,14,7,7,12,18,7,9,12,10,11,8,9,14,11,8,14,11,12,11,11,11,13,12,6,7,9,13,16,17,13,9,7,3,14,18,9,7,10,11,11,8,9,16,14,5,8,8,12,12,13,9,12,5,6,14,12,8,12,11,11,10,13,11,16,4,16,5,6,11,13,10,5,8,16,10,14,10,12,8,9,5,7,8,12,13,11,9,7,11,8,10,11,9,10,7,8,9,10,8,8,8,10,11,14,9,8,10,11,8,9,14,2,6,10,8,8,9,16,8,9,9,14,10,14,4,11,9,6,14,17,10,6,12,10,12,5,10,10,8,13,6,11,14,8,12,6,9,8,9,11,11,12,12,17,10,9,13,8,10,4,12,11,13,12,11,12,13,10,6,8,7,9,12,7,12,11,12,8,13,6,11,13,11,10,12,13,9,7,8,6,7,10,13,11,12,10,15,9,7,11,11,11,9,15,12,9,6,13,14,10,13,9,14,4,11,11,10,11,9,15,12,10,17,6,9,11,8,7,8,16,6,10,10,10,11,14,13,8,8,12,11,5,12,11,8,11,13,14,9,14,6,15,8,12,8,8,6,12,11,11,10,13,10,6,13,6,11,12,6,14,13,11,6,10,7,7,9,5,4,7,7,13,15,10,6,12,4,9,7,6,15,12,9,9,6,13,12,7,14,13,12,9,14,12,8,5,4,8,11,8,11,14,13,14,7,10,13,12,10,6,10,10,9,8,10,14,9,11,7,10,14,9,10,12,9,15,10,13,9,7,11,7,9,8,12,9,10,10,11,11,10,5,12,7,11,17,10,13,9,10,13,7,9,8,12,8,13,11,9,9,6,6,9,6,6,12,9,11,11,13,12,13,11,10,17,13,7,13,9,8,6,12,9,8,9,7,6,10,13,13,13,11,9,13,9,11,12,6,8,14,10,10,10,5,9,5,7,11,8,11,13,11,10,12,12,13,14,8,6,11,12,11,11,10,9,14,11,9,10,7,11,10,12,15,15,10,14,10,6,10,8,8,16,15,11,12,9,6,8,7,12,8,9,10,14,7,5,13,15,14,9,7,8,9,12,5,8,11,6,14,11,5,13,10,13,14,7,8,7,7,13,16,12,11,14,4,11,11,11,11,8,13,10,9,10,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,15,12,10,16,17,14,15,11,10,11,12,16,12,9,12,13,14,11,15,11,14,15,15,14,11,13,17,11,12,8,16,18,18,16,13,14,13,8,14,16,11,13,8,12,20,17,18,15,15,15,11,9,11,18,10,18,10,18,19,15,10,11,8,12,12,16,7,12,11,21,13,14,17,11,9,23,12,9,15,10,10,11,13,13,14,10,13,8,17,13,13,15,13,11,12,13,20,11,12,7,15,13,15,13,8,16,16,13,9,15,16,10,12,11,10,17,15,14,11,10,10,11,20,14,10,10,9,12,12,13,14,11,17,15,12,10,7,13,11,7,14,8,4,11,8,14,14,12,14,11,12,9,11,10,13,11,16,11,19,10,20,16,17,12,16,11,15,10,13,12,15,18,13,13,14,14,11,19,15,8,15,13,6,6,9,11,11,8,11,15,17,13,16,16,24,8,13,10,12,9,11,15,11,18,9,13,17,10,10,17,9,14,12,10,11,12,16,13,19,9,9,14,13,15,8,12,10,19,11,16,14,17,14,17,10,15,8,11,15,17,15,9,13,14,7,13,15,17,20,15,12,15,16,16,11,19,11,9,22,18,9,11,17,22,6,9,7,15,12,20,12,17,11,18,12,19,9,17,14,11,14,14,14,17,9,14,16,15,14,9,12,16,16,15,15,17,20,11,17,14,11,12,7,11,14,18,11,9,17,14,23,6,15,14,11,16,8,13,9,13,7,10,13,13,11,12,14,9,11,8,13,12,9,13,12,12,18,11,12,10,14,10,11,15,6,15,12,12,21,15,10,15,25,18,14,15,23,20,17,13,12,12,15,10,13,10,10,13,13,5,9,14,10,14,14,13,17,17,9,8,7,16,16,9,9,20,11,18,21,14,12,12,7,15,13,18,15,15,11,12,10,19,7,11,14,19,17,18,10,18,13,20,12,13,18,14,6,7,14,11,8,18,10,17,13,13,14,15,13,10,15,11,11,11,21,10,24,13,12,19,16,11,15,7,19,10,10,13,9,13,7,14,12,11,13,12,13,19,11,16,11,16,11,13,11,13,13,12,18,13,18,15,9,9,12,15,7,7,17,12,11,12,11,10,12,13,11,14,18,13,14,11,14,8,11,16,12,11,12,15,13,8,16,16,17,13,19,16,15,11,14,9,11,9,6,12,13,14,8,12,10,10,16,17,14,15,12,13,11,17,19,16,16,10,6,12,12,11,12,10,13,14,12,16,12,8,12,14,12,18,12,13,17,8,14,10,22,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
